191 0.001875 1.000003 1.000004 2.500004 
192 0.001875 1.000004 1.000005 2.500005 
193 0.001875 1.000005 1.000006 2.500006 
194 0.001875 1.000006 1.000008 2.500008 
195 0.001875 1.000007 1.000009 2.500010 
196 0.001875 1.000009 1.000012 2.500012 
197 0.001875 1.000011 1.000014 2.500014 
198 0.001875 1.000013 1.000017 2.500017 
199 0.001875 1.000016 1.000021 2.500021 
200 0.001875 1.000019 1.000025 2.500025 
201 0.001875 1.000023 1.000030 2.500029 
202 0.001875 1.000027 1.000036 2.500035 
203 0.001875 1.000032 1.000043 2.500041 
204 0.001875 1.000038 1.000051 2.500048 
205 0.001875 1.000045 1.000060 2.500056 
206 0.001875 1.000052 1.000070 2.500065 
207 0.001875 1.000061 1.000081 2.500075 
208 0.001875 1.000070 1.000094 2.500086 
209 0.001875 1.000081 1.000109 2.500099 
210 0.001875 1.000093 1.000126 2.500113 
211 0.001875 1.000107 1.000144 2.500129 
212 0.001875 1.000121 1.000165 2.500146 
213 0.001875 1.000138 1.000188 2.500165 
214 0.001875 1.000156 1.000213 2.500186 
215 0.001875 1.000175 1.000240 2.500208 
216 0.001875 1.000197 1.000270 2.500232 
217 0.001875 1.000220 1.000302 2.500258 
218 0.001875 1.000244 1.000337 2.500286 
219 0.001875 1.000271 1.000374 2.500315 
220 0.001875 1.000298 1.000413 2.500345 
221 0.001875 1.000328 1.000455 2.500377 
222 0.001875 1.000358 1.000498 2.500409 
223 0.001875 1.000390 1.000543 2.500442 
224 0.001875 1.000422 1.000590 2.500475 
225 0.001875 1.000454 1.000636 2.500508 
226 0.001875 1.000486 1.000683 2.500539 
227 0.001875 1.000517 1.000728 2.500569 
228 0.001875 1.000545 1.000770 2.500594 
229 0.001875 1.000569 1.000808 2.500613 
230 0.001875 1.000588 1.000839 2.500625 
231 0.001875 1.000598 1.000860 2.500625 
232 0.001875 1.000597 1.000866 2.500609 
233 0.001875 1.000581 1.000853 2.500572 
234 0.001875 1.000544 1.000813 2.500508 
235 0.001875 1.000480 1.000740 2.500409 
236 0.001875 1.000383 1.000623 2.500267 
237 0.001875 1.000243 1.000451 2.500069 
238 0.001875 1.000051 1.000210 2.499804 
239 0.001875 0.999792 0.999881 2.499456 
240 0.001875 0.999454 0.999446 2.499009 
241 0.001875 0.999020 0.998880 2.498442 
242 0.001875 0.998470 0.998158 2.497735 
243 0.001875 0.997783 0.997249 2.496862 
244 0.001875 0.996939 0.996123 2.495799 
245 0.001875 0.995912 0.994746 2.494519 
246 0.001875 0.994679 0.993085 2.492995 
247 0.001875 0.993218 0.991107 2.491202 
248 0.001875 0.991506 0.988781 2.489116 
249 0.001875 0.989520 0.986075 2.486712 
250 0.001875 0.987240 0.982959 2.483970 
251 0.001875 0.984644 0.979404 2.480868 
252 0.001875 0.981710 0.975377 2.477383 
